IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_balanced_fc_semi_permissive,fuzzy_threshold_balanced_rg,contextual_strong_object_threshold_fc,contextual_strong_object_threshold_rg
988,0.7364821038976355,0.47713517148621387,normal_rg,normal_threshold_fc,-0.2593469324114216,both_tolerable,0.72265625,1.1377451873456221,,,,
2,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.030749726113044384,both_tolerable,2.6759950872584297,0.8948979188467532,0.67529463116543,0.7060443572784744,,
10,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.0005802649924788739,both_tolerable,0.9943689110435825,0.0,0.6504701141705843,0.6498898491781054,,
11,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.000555495606978984,found_but_wrong,20.138612680696877,0.0,0.37616082735331363,0.3767163229602926,,
13,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.0133512760387422,both_tolerable,2.0859375,1.1031404921008474,0.5594176908064772,0.5727689668452194,,
23,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.0,found_but_wrong,55.18858742425616,30.60485326638622,0.0,0.0,,
28,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.015891553815079895,both_tolerable,1.0737001589130926,0.8375058302035873,0.6548394050441906,0.6707309588592705,,
44,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,0.050683774716208,both_tolerable,0.58984375,0.0,0.6658503679013186,0.6151665931851106,,
90,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.00134829694091948,both_tolerable,1.4761542507713454,0.5,0.3850771408604655,0.386425437801385,,
129,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc_semi_permissive,-0.003321907493691101,both_tolerable,2.23828125,0.5,0.709304012768633,0.7126259202623241,,
