stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_closing_radius,morphology_dilation_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,error
refinement,fc_floor_024__current_c3_d2,train,13,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.6953125,1.1031404921008474,0.5561313208597065,0.31103000811030007,0.5561313208597065,0.24510131274940644,24894,6842,24894,18052,0.18814006254982524,0.4903109094254001,0.8968137971353406,0.6423636217562465,0.3605552170010924,1.5598949289997108,1.6224371530006465,6842.0,508551.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_024__raw,train,13,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.6953125,1.1031404921008474,0.31103000811030007,0.31103000811030007,0.31103000811030007,0.0,6842,6842,6842,0,0.18814006254982524,0.18814006254982524,0.8968137971353406,0.8968137971353406,0.3605552170010924,1.5598949289997108,0.2106890060022124,6842.0,508551.0,500000.0,0.16,8.0,False,False,True,
refinement,rg_gamma55__closing_c3_d1,train,13,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.6953125,1.1031404921008474,0.48812956659367346,0.27798768179700845,0.48812956659367346,0.210141884796665,13509,6028,13509,7481,0.16468387808916415,0.34515852088060345,0.8910086264100863,0.8332963209712044,0.3605552170010924,0.058412768001289805,1.37621615000171,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,13,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.6953125,1.1031404921008474,0.48418576283000786,0.27798768179700845,0.48418576283000786,0.20619808103299941,13294,6028,13294,7266,0.16468387808916415,0.34077390077880665,0.8910086264100863,0.8360162479313976,0.3605552170010924,0.058412768001289805,0.5395260040022549,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,13,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.6953125,1.1031404921008474,0.5717081353089181,0.27798768179700845,0.5717081353089181,0.2937204535119096,24618,6028,24618,18590,0.16468387808916415,0.5016250689887778,0.8910086264100863,0.664554391095946,0.3605552170010924,0.058412768001289805,1.621526802002336,,,,,,,False,False,
refinement,rg_gamma55__raw,train,13,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.6953125,1.1031404921008474,0.27798768179700845,0.27798768179700845,0.27798768179700845,0.0,6028,6028,6028,0,0.16468387808916415,0.16468387808916415,0.8910086264100863,0.8910086264100863,0.3605552170010924,0.058412768001289805,0.2085579790000338,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,13,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.6953125,1.1031404921008474,0.47532920131459955,0.2655616846618389,0.47532920131459955,0.20976751665276067,12723,5637,12723,7086,0.15573066781136935,0.33037959158643526,0.9010111761575306,0.8468914564175116,0.36177787400083616,0.051966765997349285,1.400801687999774,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,13,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.6953125,1.1031404921008474,0.47179214565751876,0.2655616846618389,0.47179214565751876,0.20623046099567988,12533,5637,12533,6896,0.15573066781136935,0.3265468817072423,0.9010111761575306,0.8497566424638953,0.36177787400083616,0.051966765997349285,0.5403821090003476,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,13,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.6953125,1.1031404921008474,0.5685551698221252,0.2655616846618389,0.5685551698221252,0.3029934851602863,23268,5637,23268,17631,0.15573066781136935,0.487091433126878,0.9010111761575306,0.6827402441120852,0.36177787400083616,0.051966765997349285,1.593464954999945,,,,,,,False,False,
refinement,rg_gamma60__raw,train,13,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.6953125,1.1031404921008474,0.2655616846618389,0.2655616846618389,0.2655616846618389,0.0,5637,5637,5637,0,0.15573066781136935,0.15573066781136935,0.9010111761575306,0.9010111761575306,0.36177787400083616,0.051966765997349285,0.21036038099919097,,,,,,,False,False,
refinement,rg_gamma65__closing_c3_d1,train,13,rg_gamma65,gamma65,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.6953125,1.1031404921008474,0.45838212773624,0.2515204400021154,0.45838212773624,0.2068616877341246,11790,5204,11790,6586,0.14582694548353467,0.31204390752437605,0.9139123750960799,0.8631891433418151,0.3436498010014475,0.04891248199783149,1.3678513640006713,,,,,,,False,False,
refinement,rg_gamma65__conservative_c2_d1,train,13,rg_gamma65,gamma65,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.6953125,1.1031404921008474,0.4544117979688313,0.2515204400021154,0.4544117979688313,0.20289135796671592,11597,5204,11597,6393,0.14582694548353467,0.30799656589194824,0.9139123750960799,0.8661722859360179,0.3436498010014475,0.04891248199783149,0.5424833090000902,,,,,,,False,False,
refinement,rg_gamma65__current_c3_d2,train,13,rg_gamma65,gamma65,region_growing,current_c3_d2,3,2,both_tolerable,True,0.6953125,1.1031404921008474,0.5605739261936816,0.2515204400021154,0.5605739261936816,0.30905348619156625,21609,5204,21609,16405,0.14582694548353467,0.46599619795179986,0.9139123750960799,0.703318061918645,0.3436498010014475,0.04891248199783149,1.591925065000396,,,,,,,False,False,
refinement,rg_gamma65__raw,train,13,rg_gamma65,gamma65,region_growing,raw,0,0,both_tolerable,True,0.6953125,1.1031404921008474,0.2515204400021154,0.2515204400021154,0.2515204400021154,0.0,5204,5204,5204,0,0.14582694548353467,0.14582694548353467,0.9139123750960799,0.9139123750960799,0.3436498010014475,0.04891248199783149,0.20711015699998825,,,,,,,False,False,
refinement,rg_gamma70__closing_c3_d1,train,13,rg_gamma70,gamma70,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.6953125,1.1031404921008474,0.43775914493688384,0.23644872309132237,0.43775914493688384,0.20131042184556147,10798,4781,10798,6017,0.13555528300729747,0.2913472741767339,0.924701945199749,0.8799777736617892,0.3435427250005887,0.04574761100229807,1.370294421001745,,,,,,,False,False,
refinement,rg_gamma70__conservative_c2_d1,train,13,rg_gamma70,gamma70,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.6953125,1.1031404921008474,0.43549541644537837,0.23644872309132237,0.43549541644537837,0.199046693354056,10693,4781,10693,5912,0.13555528300729747,0.28913963328631875,0.924701945199749,0.8818853455531657,0.3435427250005887,0.04574761100229807,0.5308562700010953,,,,,,,False,False,
refinement,rg_gamma70__current_c3_d2,train,13,rg_gamma70,gamma70,region_growing,current_c3_d2,3,2,both_tolerable,True,0.6953125,1.1031404921008474,0.5469118878988652,0.23644872309132237,0.5469118878988652,0.3104631648075429,19910,4781,19910,15129,0.13555528300729747,0.4403936959587907,0.924701945199749,0.7213962832747363,0.3435427250005887,0.04574761100229807,1.7121141089992307,,,,,,,False,False,
refinement,rg_gamma70__raw,train,13,rg_gamma70,gamma70,region_growing,raw,0,0,both_tolerable,True,0.6953125,1.1031404921008474,0.23644872309132237,0.23644872309132237,0.23644872309132237,0.0,4781,4781,4781,0,0.13555528300729747,0.13555528300729747,0.924701945199749,0.924701945199749,0.3435427250005887,0.04574761100229807,0.20598544500171556,,,,,,,False,False,
refinement,fc_alpha_018__closing_c3_d1,train,28,fc_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.594159169550173,0.3653614860350127,0.594159169550173,0.22879768351516033,11940,5747,11940,6193,0.22609055199503825,0.4437461236303494,0.9514529319645032,0.8988274706867672,0.41712968799765804,1.4093502950017864,1.5883983700005047,5747.0,575158.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__conservative_c2_d1,train,28,fc_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.592643920286039,0.3653614860350127,0.592643920286039,0.2272824342510263,11894,5747,11894,6147,0.22609055199503825,0.442050857969816,0.9514529319645032,0.8988565663359677,0.41712968799765804,1.4093502950017864,0.6284618950012373,5747.0,575158.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__current_c3_d2,train,28,fc_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6602870813397129,0.3653614860350127,0.6602870813397129,0.29492559530470025,21168,5747,21168,15421,0.22609055199503825,0.6191027496382056,0.9514529319645032,0.7073412698412699,0.41712968799765804,1.4093502950017864,1.8624287800012098,5747.0,575158.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__raw,train,28,fc_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.3653614860350127,0.3653614860350127,0.3653614860350127,0.0,5747,5747,5747,0,0.22609055199503825,0.22609055199503825,0.9514529319645032,0.9514529319645032,0.41712968799765804,1.4093502950017864,0.24263753699779045,5747.0,575158.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_current__closing_c3_d1,train,28,fc_current,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.6070372480399338,0.38663861125723303,0.6070372480399338,0.22039863678270072,12676,6231,12676,6445,0.24312590448625182,0.46260078561091583,0.9436687530091478,0.882612811612496,0.41712968799765804,1.4675457519988413,1.5642088819986384,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__conservative_c2_d1,train,28,fc_current,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.6056934861737383,0.38663861125723303,0.6056934861737383,0.21905487491650527,12629,6231,12629,6398,0.24312590448625182,0.46098821583626215,0.9436687530091478,0.8828094069205796,0.41712968799765804,1.4675457519988413,0.6091254659986589,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__current_c3_d2,train,28,fc_current,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6542648358517816,0.38663861125723303,0.6542648358517816,0.2676262245945486,22206,6231,22206,15975,0.24312590448625182,0.6274963820549928,0.9436687530091478,0.6834188957939296,0.41712968799765804,1.4675457519988413,1.824852401001408,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__raw,train,28,fc_current,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.38663861125723303,0.38663861125723303,0.38663861125723303,0.0,6231,6231,6231,0,0.24312590448625182,0.24312590448625182,0.9436687530091478,0.9436687530091478,0.41712968799765804,1.4675457519988413,0.23803548700016108,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_020__closing_c3_d1,train,28,fc_floor_020,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.6076943917637496,0.38795481413371863,0.6076943917637496,0.219739577630031,12725,6267,12725,6458,0.24424229894562746,0.4637171800702915,0.9425562470081379,0.881335952848723,0.41712968799765804,1.4380397820023063,1.5718018129991833,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_020__conservative_c2_d1,train,28,fc_floor_020,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.6063532539402653,0.38795481413371863,0.6063532539402653,0.21839843980654666,12678,6267,12678,6411,0.24424229894562746,0.4621046102956378,0.9425562470081379,0.8815270547404953,0.41712968799765804,1.4380397820023063,0.6134183600006509,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_020__current_c3_d2,train,28,fc_floor_020,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6536946555027013,0.38795481413371863,0.6536946555027013,0.2657398413689827,22274,6267,22274,16007,0.24424229894562746,0.6278685135414513,0.9425562470081379,0.6817365538295771,0.41712968799765804,1.4380397820023063,1.8232932489991072,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_020__raw,train,28,fc_floor_020,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.38795481413371863,0.38795481413371863,0.38795481413371863,0.0,6267,6267,6267,0,0.24424229894562746,0.24424229894562746,0.9425562470081379,0.9425562470081379,0.41712968799765804,1.4380397820023063,0.23884389500017278,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_022__closing_c3_d1,train,28,fc_floor_022,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.6086885955420904,0.38958312834136904,0.6086885955420904,0.21910546720072138,12783,6304,12783,6479,0.2455654331197023,0.4652057060161257,0.9421002538071066,0.8801533286395995,0.41712968799765804,1.4736086310003884,1.5860972899972694,6304.0,504174.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_022__conservative_c2_d1,train,28,fc_floor_022,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.6073933649289099,0.38958312834136904,0.6073933649289099,0.2178102365875409,12740,6304,12740,6436,0.2455654331197023,0.46367583212735164,0.9421002538071066,0.8802197802197802,0.41712968799765804,1.4736086310003884,0.6213489349975134,6304.0,504174.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_022__current_c3_d2,train,28,fc_floor_022,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6532471159423403,0.38958312834136904,0.6532471159423403,0.26366398760097126,22364,6304,22364,16060,0.2455654331197023,0.6286541244573083,0.9421002538071066,0.6798426041852978,0.41712968799765804,1.4736086310003884,1.8845317630002683,6304.0,504174.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_022__raw,train,28,fc_floor_022,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.38958312834136904,0.38958312834136904,0.38958312834136904,0.0,6304,6304,6304,0,0.2455654331197023,0.2455654331197023,0.9421002538071066,0.9421002538071066,0.41712968799765804,1.4736086310003884,0.24705971499861334,6304.0,504174.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_floor_022_alpha_018__closing_c3_d1,train,28,fc_floor_022_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.5957669913628963,0.3687262547490502,0.5957669913628963,0.22704073661384616,12054,5821,12054,6233,0.22873682034318793,0.44635104403555925,0.9503521731661226,0.895553343288535,0.41712968799765804,1.4335897439996188,1.6298100870008057,5821.0,504174.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_floor_022_alpha_018__conservative_c2_d1,train,28,fc_floor_022_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.5942973973586783,0.3687262547490502,0.5942973973586783,0.22557114260962807,12009,5821,12009,6188,0.22873682034318793,0.4446971263179657,0.9503521731661226,0.8955783162628029,0.41712968799765804,1.4335897439996188,0.6291895949980244,5821.0,504174.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_floor_022_alpha_018__current_c3_d2,train,28,fc_floor_022_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6595347406805351,0.3687262547490502,0.6595347406805351,0.2908084859314849,21338,5821,21338,15517,0.22873682034318793,0.6207153194128592,0.9503521731661226,0.7035336020245572,0.41712968799765804,1.4335897439996188,1.8579098049995082,5821.0,504174.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_floor_022_alpha_018__raw,train,28,fc_floor_022_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.3687262547490502,0.3687262547490502,0.3687262547490502,0.0,5821,5821,5821,0,0.22873682034318793,0.22873682034318793,0.9503521731661226,0.9503521731661226,0.41712968799765804,1.4335897439996188,0.24237559099856298,5821.0,504174.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_floor_024__closing_c3_d1,train,28,fc_floor_024,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.6096672334223949,0.39135418372359587,0.6096672334223949,0.21831304969879906,12868,6350,12868,6518,0.24705395906553648,0.4670250155054786,0.9409448818897638,0.8777587814734225,0.41712968799765804,1.4642545030001202,1.6000439820018073,6350.0,476315.0,476315.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__conservative_c2_d1,train,28,fc_floor_024,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.6083878290007025,0.39135418372359587,0.6083878290007025,0.21703364527710667,12821,6350,12821,6471,0.24705395906553648,0.4654537936737647,0.9409448818897638,0.8780126355198502,0.41712968799765804,1.4642545030001202,0.6786103090016695,6350.0,476315.0,476315.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__current_c3_d2,train,28,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6523573891994945,0.39135418372359587,0.6523573891994945,0.2610032054758986,22498,6350,22498,16148,0.24705395906553648,0.6296051271449246,0.9409448818897638,0.676815716952618,0.41712968799765804,1.4642545030001202,1.8389839680021396,6350.0,476315.0,476315.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__raw,train,28,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.671875,0.671875,0.39135418372359587,0.39135418372359587,0.39135418372359587,0.0,6350,6350,6350,0,0.24705395906553648,0.24705395906553648,0.9409448818897638,0.9409448818897638,0.41712968799765804,1.4642545030001202,0.2459068539974396,6350.0,476315.0,476315.0,0.16,8.0,False,False,False,
refinement,rg_gamma55__closing_c3_d1,train,28,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.6028127391224043,0.3665257037134928,0.6028127391224043,0.2362870354089115,13714,6083,13714,7631,0.2293570394872855,0.47231755220177796,0.9118855827716588,0.8329444363424238,0.41712968799765804,0.05994939000083832,1.613010054003098,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,28,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.597335326943102,0.3665257037134928,0.597335326943102,0.23080962322960918,13268,6083,13268,7185,0.2293570394872855,0.46251808972503616,0.9118855827716588,0.843081097377148,0.41712968799765804,0.05994939000083832,0.61103922500115,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,28,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6673056529896403,0.3665257037134928,0.6673056529896403,0.3007799492761475,24851,6083,24851,18768,0.2293570394872855,0.6764936944387017,0.9118855827716588,0.6583638485372822,0.41712968799765804,0.05994939000083832,1.8452567040003487,,,,,,,False,False,
refinement,rg_gamma55__raw,train,28,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.671875,0.671875,0.3665257037134928,0.3665257037134928,0.3665257037134928,0.0,6083,6083,6083,0,0.2293570394872855,0.2293570394872855,0.9118855827716588,0.9118855827716588,0.41712968799765804,0.05994939000083832,0.24127083500206936,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,28,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.5715083954963261,0.33620338983050846,0.5715083954963261,0.2353050056658177,11608,5315,11608,6293,0.20504444903866031,0.42290676038867064,0.9330197554092192,0.8811164713990352,0.39803622600084054,0.05004069699862157,1.5632036040005914,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,28,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.5688844086021505,0.33620338983050846,0.5688844086021505,0.23268101877164205,11527,5315,11527,6212,0.20504444903866031,0.42001240438288195,0.9330197554092192,0.881235360458055,0.39803622600084054,0.05004069699862157,0.6062902480007324,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,28,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6638746225229792,0.33620338983050846,0.6638746225229792,0.3276712326924708,21182,5315,21182,15867,0.20504444903866031,0.6226586727310316,0.9330197554092192,0.7109338117269379,0.39803622600084054,0.05004069699862157,1.8172090829975787,,,,,,,False,False,
refinement,rg_gamma60__raw,train,28,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.671875,0.671875,0.33620338983050846,0.33620338983050846,0.33620338983050846,0.0,5315,5315,5315,0,0.20504444903866031,0.20504444903866031,0.9330197554092192,0.9330197554092192,0.39803622600084054,0.05004069699862157,0.24726861400267808,,,,,,,False,False,
refinement,rg_gamma65__closing_c3_d1,train,28,rg_gamma65,gamma65,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.5645772221114687,0.3240277110912957,0.5645772221114687,0.24054951102017297,10928,4973,10928,5955,0.19532768244779822,0.4098408104196816,0.9499296199477176,0.9070278184480234,0.3908343809998769,0.05160865299694706,1.5362911529991834,,,,,,,False,False,
refinement,rg_gamma65__conservative_c2_d1,train,28,rg_gamma65,gamma65,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.5621485857807461,0.3240277110912957,0.5621485857807461,0.23812087468945042,10852,4973,10852,5879,0.19532768244779822,0.40719454207153194,0.9499296199477176,0.9074824917065979,0.3908343809998769,0.05160865299694706,0.603026790999138,,,,,,,False,False,
refinement,rg_gamma65__current_c3_d2,train,28,rg_gamma65,gamma65,region_growing,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.6715735120934867,0.3240277110912957,0.6715735120934867,0.347545801002191,19971,4973,19971,14998,0.19532768244779822,0.613065949968989,0.9499296199477176,0.742426518451755,0.3908343809998769,0.05160865299694706,1.8236031740016188,,,,,,,False,False,
refinement,rg_gamma65__raw,train,28,rg_gamma65,gamma65,region_growing,raw,0,0,both_tolerable,True,0.671875,0.671875,0.3240277110912957,0.3240277110912957,0.3240277110912957,0.0,4973,4973,4973,0,0.19532768244779822,0.19532768244779822,0.9499296199477176,0.9499296199477176,0.3908343809998769,0.05160865299694706,0.23757686799945077,,,,,,,False,False,
refinement,rg_gamma70__closing_c3_d1,train,28,rg_gamma70,gamma70,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.671875,0.671875,0.5471698113207547,0.30858846780624805,0.5471698113207547,0.23858134351450666,10265,4656,10265,5609,0.1839983460822824,0.38970436220798016,0.9557560137457045,0.9181685338528982,0.38948714299840503,0.04729408099956345,1.544789180999942,,,,,,,False,False,
refinement,rg_gamma70__conservative_c2_d1,train,28,rg_gamma70,gamma70,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.671875,0.671875,0.5460461332868515,0.30858846780624805,0.5460461332868515,0.23745766548060343,10237,4656,10237,5581,0.1839983460822824,0.3885879677486045,0.9557560137457045,0.9180423952329784,0.38948714299840503,0.04729408099956345,0.6000817079984699,,,,,,,False,False,
refinement,rg_gamma70__current_c3_d2,train,28,rg_gamma70,gamma70,region_growing,current_c3_d2,3,2,both_tolerable,True,0.671875,0.671875,0.666001346113677,0.30858846780624805,0.666001346113677,0.35741287830742896,18902,4656,18902,14246,0.1839983460822824,0.5932602853008063,0.9557560137457045,0.7590731139561951,0.38948714299840503,0.04729408099956345,1.7997202949991333,,,,,,,False,False,
refinement,rg_gamma70__raw,train,28,rg_gamma70,gamma70,region_growing,raw,0,0,both_tolerable,True,0.671875,0.671875,0.30858846780624805,0.30858846780624805,0.30858846780624805,0.0,4656,4656,4656,0,0.1839983460822824,0.1839983460822824,0.9557560137457045,0.9557560137457045,0.38948714299840503,0.04729408099956345,0.23422327099979157,,,,,,,False,False,
refinement,fc_alpha_018__closing_c3_d1,train,44,fc_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,1.76953125,0.58984375,0.5036115668078647,0.35757807182109475,0.5036115668078647,0.14603349498676993,37651,16202,37651,21449,0.2445776839045218,0.4671254343530694,0.6646710282681151,0.5462803112799128,0.3019329749986355,3.7447595269986778,1.1597099999999045,16202.0,562876.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__conservative_c2_d1,train,44,fc_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,1.76953125,0.58984375,0.5167271669428177,0.35757807182109475,0.5167271669428177,0.15914909512172298,35032,16202,35032,18830,0.2445776839045218,0.46392314505689175,0.6646710282681151,0.5830954555834665,0.3019329749986355,3.7447595269986778,0.4479066489984689,16202.0,562876.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__current_c3_d2,train,44,fc_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,1.76953125,0.58984375,0.5450274815615164,0.35757807182109475,0.5450274815615164,0.18744940974042162,62404,16202,62404,46202,0.2445776839045218,0.6587404328768368,0.6646710282681151,0.46479392346644444,0.3019329749986355,3.7447595269986778,1.3442850749997888,16202.0,562876.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_alpha_018__raw,train,44,fc_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,1.76953125,0.58984375,0.35757807182109475,0.35757807182109475,0.35757807182109475,0.0,16202,16202,16202,0,0.2445776839045218,0.2445776839045218,0.6646710282681151,0.6646710282681151,0.3019329749986355,3.7447595269986778,0.17651450400080648,16202.0,562876.0,500000.0,0.18,8.0,False,False,True,
refinement,fc_current__closing_c3_d1,train,44,fc_current,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,1.76953125,0.58984375,0.44722963461013177,0.34814451628719395,0.44722963461013177,0.09908511832293782,51155,21235,51155,29920,0.2580227566941473,0.48340941609320703,0.5350129503178714,0.41608835890919754,0.3019329749986355,4.860088147997885,1.1653828979979153,21235.0,562876.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__conservative_c2_d1,train,44,fc_current,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,1.76953125,0.58984375,0.46657689081195636,0.34814451628719395,0.46657689081195636,0.11843237452476241,46565,21235,46565,25330,0.2580227566941473,0.4800027253525925,0.5350129503178714,0.45388167078277675,0.3019329749986355,4.860088147997885,0.4555492819999927,21235.0,562876.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__current_c3_d2,train,44,fc_current,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,1.76953125,0.58984375,0.4647021745981721,0.34814451628719395,0.4647021745981721,0.11655765831097814,82889,21235,82889,61654,0.2580227566941473,0.6697553996048239,0.5350129503178714,0.3557770029798888,0.3019329749986355,4.860088147997885,1.3678665539991925,21235.0,562876.0,500000.0,0.16,8.0,False,False,True,
refinement,fc_current__raw,train,44,fc_current,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,1.76953125,0.58984375,0.34814451628719395,0.34814451628719395,0.34814451628719395,0.0,21235,21235,21235,0,0.2580227566941473,0.2580227566941473,0.5350129503178714,0.5350129503178714,0.3019329749986355,4.860088147997885,0.1780672909990244,21235.0,562876.0,500000.0,0.16,8.0,False,False,True,
