stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,rg_gamma65_floor090__conditioned_p10_f075,train,13,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5384105827328021,0.2340180508315702,0.5384105827328021,0.30439253190123183,17203,4725,17203,12478,0.1339608756975532,0.41120377751885695,0.9246560846560846,0.7795733302330988,0.35164282100049604,0.045502332000069146,2.0165793340001983,,,,,,,False,False,0,0,0,0.08423208072781563,9068.0,6496.0,0.7163652404058227,
optimization,rg_gamma65_floor090__current_c3_d2,train,13,rg_gamma65_floor090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.6953125,1.1031404921008474,0.5466414705377083,0.2340180508315702,0.5466414705377083,0.31262341970613805,19775,4725,19775,15050,0.1339608756975532,0.43904458208131475,0.9246560846560846,0.7240960809102402,0.35164282100049604,0.045502332000069146,1.5933272020001823,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_recovery__conditioned_p10_f025,train,13,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5614998579679955,0.2515204400021154,0.5614998579679955,0.30997941796588013,20191,5204,20191,14987,0.14582694548353467,0.454559391672288,0.9139123750960799,0.7342380268436433,0.35164282100049604,0.07115870999950857,2.034059354999954,,,,,,,False,False,0,0,0,0.023979967460036278,9819.0,8401.0,0.855586108565027,
optimization,rg_gamma65_recovery__conditioned_p10_f050,train,13,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.558148460888923,0.2515204400021154,0.558148460888923,0.30662802088680763,19494,5204,19494,14290,0.14582694548353467,0.44588213650579506,0.9139123750960799,0.7459731199343388,0.35164282100049604,0.07115870999950857,2.0473374350003724,,,,,,,False,False,0,0,0,0.047959934920072556,9819.0,7704.0,0.7846012832263978,
optimization,rg_gamma65_recovery__conditioned_p10_f075,train,13,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5544127082887752,0.2515204400021154,0.5544127082887752,0.3028922682866598,18817,5204,18817,13613,0.14582694548353467,0.43714355798123505,0.9139123750960799,0.7576659403730669,0.35164282100049604,0.07115870999950857,2.0065132800000356,,,,,,,False,False,0,0,0,0.07193990238010883,9819.0,7027.0,0.7156533251858641,
optimization,rg_gamma65_recovery__current_c3_d2,train,13,rg_gamma65_recovery,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.6953125,1.1031404921008474,0.5605739261936816,0.2515204400021154,0.5605739261936816,0.30905348619156625,21609,5204,21609,16405,0.14582694548353467,0.46599619795179986,0.9139123750960799,0.703318061918645,0.35164282100049604,0.07115870999950857,1.6128390929998204,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_relax090__conditioned_p10_f025,train,13,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5626765071355951,0.25602234990248274,0.5626765071355951,0.3066541572331124,20500,5328,20500,15172,0.1489237750659226,0.45817746979824614,0.9115990990990991,0.7289268292682927,0.35164282100049604,0.050032445000397274,2.025278522000008,,,,,,,False,False,0,0,0,0.02286653034389019,9945.0,8485.0,0.853192559074912,
optimization,rg_gamma65_relax090__conditioned_p10_f050,train,13,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5600732670622579,0.25602234990248274,0.5600732670622579,0.30405091715977517,19797,5328,19797,14469,0.1489237750659226,0.4500214631753235,0.9115990990990991,0.741374955801384,0.35164282100049604,0.050032445000397274,2.018632696000168,,,,,,,False,False,0,0,0,0.04573306068778038,9945.0,7782.0,0.7825037707390649,
optimization,rg_gamma65_relax090__conditioned_p10_f075,train,13,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.5558263695450325,0.25602234990248274,0.5558263695450325,0.29980401964254977,19082,5328,19082,13754,0.1489237750659226,0.4405163426749249,0.9115990990990991,0.7529085001572162,0.35164282100049604,0.050032445000397274,1.998893253999995,,,,,,,False,False,0,0,0,0.06859959103167057,9945.0,7067.0,0.7106083459024636,
optimization,rg_gamma65_relax090__current_c3_d2,train,13,rg_gamma65_relax090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.6953125,1.1031404921008474,0.5619159306629531,0.25602234990248274,0.5619159306629531,0.30589358076047035,21960,5328,21960,16632,0.1489237750659226,0.47013552462132824,0.9115990990990991,0.698224043715847,0.35164282100049604,0.050032445000397274,1.6146587350003756,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_window3__conditioned_p10_f025,train,13,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.4951129015159546,0.19460379326434826,0.4951129015159546,0.30050910825160637,14551,3819,14551,10732,0.10869565217391304,0.3580057643956583,0.928253469494632,0.8024190777266167,0.35164282100049604,0.05675809100011975,2.062257812000098,,,,,,,False,False,0,0,0,0.02527618408203125,6986.0,5995.0,0.8581448611508732,
optimization,rg_gamma65_window3__conditioned_p10_f050,train,13,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.4905991315693782,0.19460379326434826,0.4905991315693782,0.2959953383050299,14137,3819,14137,10318,0.10869565217391304,0.3516281351566812,0.928253469494632,0.8112046403055811,0.35164282100049604,0.05675809100011975,1.995457867999903,,,,,,,False,False,0,0,0,0.0505523681640625,6986.0,5581.0,0.7988834812482107,
optimization,rg_gamma65_window3__conditioned_p10_f075,train,13,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.6953125,1.1031404921008474,0.4854687567474198,0.19460379326434826,0.4854687567474198,0.29086496348307156,13700,3819,13700,9881,0.10869565217391304,0.34469859569510025,0.928253469494632,0.8205839416058394,0.35164282100049604,0.05675809100011975,2.0353759419995185,,,,,,,False,False,0,0,0,0.07582855224609375,6986.0,5144.0,0.736329802462067,
optimization,rg_gamma65_window3__current_c3_d2,train,13,rg_gamma65_window3,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.6953125,1.1031404921008474,0.49767422543400613,0.19460379326434826,0.49767422543400613,0.3030704321696579,15542,3819,15542,11723,0.10869565217391304,0.36741889985895626,0.928253469494632,0.7710075923304593,0.35164282100049604,0.05675809100011975,1.5868167240005278,,,,,,,False,False,0,0,0,,,,,
optimization,fc_affinity_floor024_only__conditioned_p10_f025,train,28,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.671875,0.671875,0.6625590742458372,0.39135418372359587,0.6625590742458372,0.2712048905222413,21097,6350,21097,14747,0.24705395906553648,0.620260492040521,0.9409448818897638,0.7110489643077215,0.40904927700012195,1.4540172090000851,2.3153059559999747,6350.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.0164363831281662,9630.0,8229.0,0.8545171339563863,
optimization,fc_affinity_floor024_only__conditioned_p10_f050,train,28,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.671875,0.671875,0.6651814847318797,0.39135418372359587,0.6651814847318797,0.2738273010082838,20254,6350,20254,13904,0.24705395906553648,0.6111225966508166,0.9409448818897638,0.7297323985385603,0.40904927700012195,1.4540172090000851,2.314292631999706,6350.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.0328727662563324,9630.0,7386.0,0.7669781931464175,
optimization,fc_affinity_floor024_only__conditioned_p10_f075,train,28,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.671875,0.671875,0.6655827054755307,0.39135418372359587,0.6655827054755307,0.2742285217519348,19482,6350,19482,13132,0.24705395906553648,0.6008683068017366,0.9409448818897638,0.74591931013243,0.40904927700012195,1.4540172090000851,2.3424343299998327,6350.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.049309149384498596,9630.0,6614.0,0.6868120456905503,
optimization,fc_affinity_floor024_only__current_c3_d2,train,28,fc_affinity_floor024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.671875,0.671875,0.6523573891994945,0.39135418372359587,0.6523573891994945,0.2610032054758986,22498,6350,22498,16148,0.24705395906553648,0.6296051271449246,0.9409448818897638,0.676815716952618,0.40904927700012195,1.4540172090000851,1.9108209299997725,6350.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,,,,,
optimization,fc_alpha017__conditioned_p10_f025,train,28,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.671875,0.671875,0.6665618825220047,0.3759074485364803,0.6665618825220047,0.2906544339855244,20351,5982,20351,14369,0.23444283646888567,0.6137275170560265,0.9478435305917753,0.7293499090953761,0.40904927700012195,1.4650865680000607,2.3305044690000614,5982.0,575158.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.019188053905963898,9390.0,8054.0,0.8577209797657082,
optimization,fc_alpha017__conditioned_p10_f050,train,28,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.671875,0.671875,0.6671390368220155,0.3759074485364803,0.6671390368220155,0.2912315882855352,19566,5982,19566,13584,0.23444283646888567,0.6034318792640067,0.9478435305917753,0.7458857201267505,0.40904927700012195,1.4650865680000607,2.2980434520000017,5982.0,575158.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.038376107811927795,9390.0,7269.0,0.7741214057507987,
optimization,fc_alpha017__conditioned_p10_f075,train,28,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.671875,0.671875,0.668217342761444,0.3759074485364803,0.668217342761444,0.2923098942249637,18807,5982,18807,12825,0.23444283646888567,0.5939218523878437,0.9478435305917753,0.7637581751475514,0.40904927700012195,1.4650865680000607,2.3134049919999597,5982.0,575158.0,500000.0,0.17,8.0,False,False,True,0,0,0,0.05756416171789169,9390.0,6510.0,0.6932907348242812,
optimization,fc_alpha017__current_c3_d2,train,28,fc_alpha017,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.671875,0.671875,0.6571328915242414,0.3759074485364803,0.6571328915242414,0.2812254429877611,21687,5982,21687,15705,0.23444283646888567,0.6231961959892496,0.9478435305917753,0.6949785585834832,0.40904927700012195,1.4650865680000607,1.8681909720003205,5982.0,575158.0,500000.0,0.17,8.0,False,False,True,0,0,0,,,,,
optimization,fc_candidate024_only__conditioned_p10_f025,train,28,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.671875,0.671875,0.664192537611947,0.38663861125723303,0.664192537611947,0.27755392635471393,20814,6231,20814,14583,0.24312590448625182,0.6179036592929502,0.9436687530091478,0.7179782838474104,0.40904927700012195,1.4250613799999883,2.313766886999929,6231.0,476315.0,476315.0,0.16,8.0,False,False,False,0,0,0,0.01738685928285122,9530.0,8138.0,0.8539349422875131,
optimization,fc_candidate024_only__conditioned_p10_f050,train,28,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.671875,0.671875,0.666425273829999,0.38663861125723303,0.666425273829999,0.279786662572766,20003,6231,20003,13772,0.24312590448625182,0.6088071118461856,0.9436687530091478,0.7360895865620157,0.40904927700012195,1.4250613799999883,2.2882250949996887,6231.0,476315.0,476315.0,0.16,8.0,False,False,False,0,0,0,0.03477371856570244,9530.0,7327.0,0.7688352570828961,
optimization,fc_candidate024_only__conditioned_p10_f075,train,28,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.671875,0.671875,0.6668355479814845,0.38663861125723303,0.6668355479814845,0.28019693672425144,19238,6231,19238,13007,0.24312590448625182,0.5986355178829853,0.9436687530091478,0.752573032539765,0.40904927700012195,1.4250613799999883,2.284795753999788,6231.0,476315.0,476315.0,0.16,8.0,False,False,False,0,0,0,0.05216057784855366,9530.0,6562.0,0.6885624344176285,
optimization,fc_candidate024_only__current_c3_d2,train,28,fc_candidate024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.671875,0.671875,0.6542648358517816,0.38663861125723303,0.6542648358517816,0.2676262245945486,22206,6231,22206,15975,0.24312590448625182,0.6274963820549928,0.9436687530091478,0.6834188957939296,0.40904927700012195,1.4250613799999883,1.8148187930000859,6231.0,476315.0,476315.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_current__conditioned_p10_f025,train,28,fc_current,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.671875,0.671875,0.664192537611947,0.38663861125723303,0.664192537611947,0.27755392635471393,20814,6231,20814,14583,0.24312590448625182,0.6179036592929502,0.9436687530091478,0.7179782838474104,0.40904927700012195,1.459722187999887,2.3139563670001735,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.01738685928285122,9530.0,8138.0,0.8539349422875131,
optimization,fc_current__conditioned_p10_f050,train,28,fc_current,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.671875,0.671875,0.666425273829999,0.38663861125723303,0.666425273829999,0.279786662572766,20003,6231,20003,13772,0.24312590448625182,0.6088071118461856,0.9436687530091478,0.7360895865620157,0.40904927700012195,1.459722187999887,2.3076411619999817,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.03477371856570244,9530.0,7327.0,0.7688352570828961,
optimization,fc_current__conditioned_p10_f075,train,28,fc_current,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.671875,0.671875,0.6668355479814845,0.38663861125723303,0.6668355479814845,0.28019693672425144,19238,6231,19238,13007,0.24312590448625182,0.5986355178829853,0.9436687530091478,0.752573032539765,0.40904927700012195,1.459722187999887,2.317857415999697,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.05216057784855366,9530.0,6562.0,0.6885624344176285,
optimization,fc_current__current_c3_d2,train,28,fc_current,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.671875,0.671875,0.6542648358517816,0.38663861125723303,0.6542648358517816,0.2676262245945486,22206,6231,22206,15975,0.24312590448625182,0.6274963820549928,0.9436687530091478,0.6834188957939296,0.40904927700012195,1.459722187999887,1.8256832309998572,6231.0,575158.0,500000.0,0.16,8.0,False,False,True,0,0,0,,,,,
optimization,fc_floor020__conditioned_p10_f025,train,28,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.671875,0.671875,0.6638556623244047,0.38795481413371863,0.6638556623244047,0.2759008481906861,20876,6267,20876,14609,0.24424229894562746,0.6184411825511681,0.9425562470081379,0.7164686721594176,0.40904927700012195,1.4584884180003428,2.3559478689999196,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.01713915728032589,9549.0,8151.0,0.8535972353125981,
optimization,fc_floor020__conditioned_p10_f050,train,28,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.671875,0.671875,0.6661242937853107,0.38795481413371863,0.6661242937853107,0.27816947965159206,20065,6267,20065,13798,0.24424229894562746,0.6093859830473434,0.9425562470081379,0.7345128332918016,0.40904927700012195,1.4584884180003428,2.397142595999867,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.03427831456065178,9549.0,7340.0,0.7686668761126819,
optimization,fc_floor020__conditioned_p10_f075,train,28,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.671875,0.671875,0.6662373801255663,0.38795481413371863,0.6662373801255663,0.2782825659918477,19298,6267,19298,13031,0.24424229894562746,0.5989249534835642,0.9425562470081379,0.7505959166753031,0.40904927700012195,1.4584884180003428,2.3514358089996676,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,0,0,0,0.05141747184097767,9549.0,6573.0,0.688344329249136,
optimization,fc_floor020__current_c3_d2,train,28,fc_floor020,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.671875,0.671875,0.6536946555027013,0.38795481413371863,0.6536946555027013,0.2657398413689827,22274,6267,22274,16007,0.24424229894562746,0.6278685135414513,0.9425562470081379,0.6817365538295771,0.40904927700012195,1.4584884180003428,1.8734239559998969,6267.0,536976.0,500000.0,0.16,8.0,False,False,True,0,0,0,,,,,
